row_product,column_product,elasticity
HoneyBunchesofOats,Triples,-.030699892
HoneyBunchesofOats,Mueslix,-.05957751
HoneyBunchesofOats,Basic4,-.050394364
HoneyBunchesofOats,RaisinNutBran,-.047327437
HoneyBunchesofOats,LowFatGranola,-.036887869
HoneyBunchesofOats,Cheerios,-.16282614
HoneyBunchesofOats,RaisinBran,-.03830193
HoneyBunchesofOats,CinnamonMiniBuns,-.024587208
HoneyBunchesofOats,Wheaties,-.045598097
HoneyBunchesofOats,RaisinBran,-.075152151
HoneyBunchesofOats,RiceKrispies,-.14068118
HoneyBunchesofOats,AppleCinn.Cheerios,-.0376596
HoneyBunchesofOats,Clusters,-.028812913
HoneyBunchesofOats,FrostedFlakes,-.11324703
HoneyBunchesofOats,CornPops,-.060286894
HoneyBunchesofOats,HoneyNutCheerios,-.083483577
HoneyBunchesofOats,MultiGrainCheerios,-.029469356
HoneyBunchesofOats,CornFlakes,-.1207326
HoneyBunchesofOats,GoldenGrahams,-.047263909
HoneyBunchesofOats,LuckyCharms,-.043833464
HoneyBunchesofOats,FrootLoops,-.049833212
HoneyBunchesofOats,CaptCrunch,-.024898959
HoneyBunchesofOats,FruityPebbles,-.031343397
HoneyBunchesofOats,Cinn.ToastCrunch,-.048619144
HoneyBunchesofOats,CocoaPus,-.052101351
HoneyBunchesofOats,Popeye,-.013951181
HoneyBunchesofOats,AppleJacks,-.035970259
HoneyBunchesofOats,Kix,-.046628643
HoneyBunchesofOats,Trix,-.052642509
HoneyBunchesofOats,Honeycomb,-.029598763
Muesli,Muesli,3.879739
Muesli,OatSquares,-.026871817
Muesli,FrostedMiniWheats,-.056712925
Muesli,DoubleDipCrunch,-.025849508
Muesli,RiceChex,-.035598513
Muesli,Total,-.1002264
Muesli,GreatGraines,-.030363437
Muesli,SpoonSizeShdWt,-.068759479
Muesli,100%Natural,-.051649608
Muesli,Product19,-.03538911
Muesli,NutriGrain,-.052333105
Muesli,ShreddedWheat,-.026540069
Muesli,GrapeNuts,-.053371888
Muesli,Crispix,-.043217015
Muesli,TotalRaisinBran,-.031410452
Muesli,CracklinOatBran,-.039779514
Muesli,BigBiscuitShdWt,-.032493938
Muesli,OtmlRaisinCrisp,-.03092459
Muesli,SpecialK,-.08842925
Muesli,Triples,-.030699892
Muesli,Mueslix,-.05957751
Muesli,Basic4,-.050394364
Muesli,RaisinNutBran,-.047327437
Muesli,LowFatGranola,-.036887869
Muesli,Cheerios,-.16282614
Muesli,RaisinBran,-.03830193
Muesli,CinnamonMiniBuns,-.024587208
Muesli,Wheaties,-.045598097
Muesli,RaisinBran,-.075152151
Muesli,RiceKrispies,-.14068118
Muesli,AppleCinn.Cheerios,-.0376596
Muesli,Clusters,-.028812913
Muesli,FrostedFlakes,-.11324703
Muesli,CornPops,-.060286894
Muesli,HoneyNutCheerios,-.083483577
Muesli,MultiGrainCheerios,-.029469356
Muesli,CornFlakes,-.1207326
Muesli,GoldenGrahams,-.047263909
Muesli,LuckyCharms,-.043833464
Muesli,FrootLoops,-.049833212
Muesli,CaptCrunch,-.024898959
Muesli,FruityPebbles,-.031343397
Muesli,Cinn.ToastCrunch,-.048619144
Muesli,CocoaPus,-.052101351
Muesli,Popeye,-.013951181
Muesli,AppleJacks,-.035970259
Muesli,Kix,-.046628643
Muesli,Trix,-.052642509
Muesli,Honeycomb,-.029598763
OatSquares,Muesli,-.049508519
OatSquares,OatSquares,2.8318322
OatSquares,FrostedMiniWheats,-.056712925
OatSquares,DoubleDipCrunch,-.025849508
OatSquares,RiceChex,-.035598513
OatSquares,Total,-.1002264
OatSquares,GreatGraines,-.030363437
OatSquares,SpoonSizeShdWt,-.068759479
OatSquares,100%Natural,-.051649608
OatSquares,Product19,-.03538911
OatSquares,NutriGrain,-.052333105
OatSquares,ShreddedWheat,-.026540069
OatSquares,GrapeNuts,-.053371888
OatSquares,Crispix,-.043217015
OatSquares,TotalRaisinBran,-.031410452
OatSquares,CracklinOatBran,-.039779514
OatSquares,BigBiscuitShdWt,-.032493938
OatSquares,OtmlRaisinCrisp,-.03092459
OatSquares,SpecialK,-.08842925
OatSquares,Triples,-.030699892
OatSquares,Mueslix,-.05957751
OatSquares,Basic4,-.050394364
OatSquares,RaisinNutBran,-.047327437
OatSquares,LowFatGranola,-.036887869
OatSquares,Cheerios,-.16282614
OatSquares,RaisinBran,-.03830193
OatSquares,CinnamonMiniBuns,-.024587208
OatSquares,Wheaties,-.045598097
OatSquares,RaisinBran,-.075152151
OatSquares,RiceKrispies,-.14068118
OatSquares,AppleCinn.Cheerios,-.0376596
OatSquares,Clusters,-.028812913
OatSquares,FrostedFlakes,-.11324703
OatSquares,CornPops,-.060286894
OatSquares,HoneyNutCheerios,-.083483577
OatSquares,MultiGrainCheerios,-.029469356
OatSquares,CornFlakes,-.1207326
OatSquares,GoldenGrahams,-.047263909
OatSquares,LuckyCharms,-.043833464
OatSquares,FrootLoops,-.049833212
OatSquares,CaptCrunch,-.024898959
OatSquares,FruityPebbles,-.031343397
OatSquares,Cinn.ToastCrunch,-.048619144
OatSquares,CocoaPus,-.052101351
OatSquares,Popeye,-.013951181
OatSquares,AppleJacks,-.035970259
OatSquares,Kix,-.046628643
OatSquares,Trix,-.052642509
OatSquares,Honeycomb,-.029598763
FrostedMiniWheats,Muesli,-.049508519
FrostedMiniWheats,OatSquares,-.026871817
FrostedMiniWheats,FrostedMiniWheats,3.0255113
FrostedMiniWheats,DoubleDipCrunch,-.025849508
FrostedMiniWheats,RiceChex,-.035598513
FrostedMiniWheats,Total,-.1002264
FrostedMiniWheats,GreatGraines,-.030363437
FrostedMiniWheats,SpoonSizeShdWt,-.068759479
FrostedMiniWheats,100%Natural,-.051649608
FrostedMiniWheats,Product19,-.03538911
FrostedMiniWheats,NutriGrain,-.052333105
FrostedMiniWheats,ShreddedWheat,-.026540069
FrostedMiniWheats,GrapeNuts,-.053371888
FrostedMiniWheats,Crispix,-.043217015
FrostedMiniWheats,TotalRaisinBran,-.031410452
FrostedMiniWheats,CracklinOatBran,-.039779514
FrostedMiniWheats,BigBiscuitShdWt,-.032493938
FrostedMiniWheats,OtmlRaisinCrisp,-.03092459
FrostedMiniWheats,SpecialK,-.08842925
FrostedMiniWheats,Triples,-.030699892
FrostedMiniWheats,Mueslix,-.05957751
FrostedMiniWheats,Basic4,-.050394364
FrostedMiniWheats,RaisinNutBran,-.047327437
FrostedMiniWheats,LowFatGranola,-.036887869
FrostedMiniWheats,Cheerios,-.16282614
FrostedMiniWheats,RaisinBran,-.03830193
FrostedMiniWheats,CinnamonMiniBuns,-.024587208
FrostedMiniWheats,Wheaties,-.045598097
FrostedMiniWheats,RaisinBran,-.075152151
FrostedMiniWheats,RiceKrispies,-.14068118
FrostedMiniWheats,AppleCinn.Cheerios,-.0376596
FrostedMiniWheats,Clusters,-.028812913
FrostedMiniWheats,FrostedFlakes,-.11324703
FrostedMiniWheats,CornPops,-.060286894
FrostedMiniWheats,HoneyNutCheerios,-.083483577
FrostedMiniWheats,MultiGrainCheerios,-.029469356
FrostedMiniWheats,CornFlakes,-.1207326
FrostedMiniWheats,GoldenGrahams,-.047263909
FrostedMiniWheats,LuckyCharms,-.043833464
FrostedMiniWheats,FrootLoops,-.049833212
FrostedMiniWheats,CaptCrunch,-.024898959
FrostedMiniWheats,FruityPebbles,-.031343397
FrostedMiniWheats,Cinn.ToastCrunch,-.048619144
FrostedMiniWheats,CocoaPus,-.052101351
FrostedMiniWheats,Popeye,-.013951181
FrostedMiniWheats,AppleJacks,-.035970259
FrostedMiniWheats,Kix,-.046628643
FrostedMiniWheats,Trix,-.052642509
FrostedMiniWheats,Honeycomb,-.029598763
DoubleDipCrunch,Muesli,-.049508519
DoubleDipCrunch,OatSquares,-.026871817
DoubleDipCrunch,FrostedMiniWheats,-.056712925
DoubleDipCrunch,DoubleDipCrunch,3.5151789
DoubleDipCrunch,RiceChex,-.035598513
DoubleDipCrunch,Total,-.1002264
DoubleDipCrunch,GreatGraines,-.030363437
DoubleDipCrunch,SpoonSizeShdWt,-.068759479
DoubleDipCrunch,100%Natural,-.051649608
DoubleDipCrunch,Product19,-.03538911
DoubleDipCrunch,NutriGrain,-.052333105
DoubleDipCrunch,ShreddedWheat,-.026540069
DoubleDipCrunch,GrapeNuts,-.053371888
DoubleDipCrunch,Crispix,-.043217015
DoubleDipCrunch,TotalRaisinBran,-.031410452
DoubleDipCrunch,CracklinOatBran,-.039779514
DoubleDipCrunch,BigBiscuitShdWt,-.032493938
DoubleDipCrunch,OtmlRaisinCrisp,-.03092459
DoubleDipCrunch,SpecialK,-.08842925
DoubleDipCrunch,Triples,-.030699892
DoubleDipCrunch,Mueslix,-.05957751
DoubleDipCrunch,Basic4,-.050394364
DoubleDipCrunch,RaisinNutBran,-.047327437
DoubleDipCrunch,LowFatGranola,-.036887869
DoubleDipCrunch,Cheerios,-.16282614
DoubleDipCrunch,RaisinBran,-.03830193
DoubleDipCrunch,CinnamonMiniBuns,-.024587208
DoubleDipCrunch,Wheaties,-.045598097
DoubleDipCrunch,RaisinBran,-.075152151
DoubleDipCrunch,RiceKrispies,-.14068118
DoubleDipCrunch,AppleCinn.Cheerios,-.0376596
DoubleDipCrunch,Clusters,-.028812913
DoubleDipCrunch,FrostedFlakes,-.11324703
DoubleDipCrunch,CornPops,-.060286894
DoubleDipCrunch,HoneyNutCheerios,-.083483577
DoubleDipCrunch,MultiGrainCheerios,-.029469356
DoubleDipCrunch,CornFlakes,-.1207326
DoubleDipCrunch,GoldenGrahams,-.047263909
DoubleDipCrunch,LuckyCharms,-.043833464
DoubleDipCrunch,FrootLoops,-.049833212
DoubleDipCrunch,CaptCrunch,-.024898959
DoubleDipCrunch,FruityPebbles,-.031343397
DoubleDipCrunch,Cinn.ToastCrunch,-.048619144
DoubleDipCrunch,CocoaPus,-.052101351
DoubleDipCrunch,Popeye,-.013951181
DoubleDipCrunch,AppleJacks,-.035970259
DoubleDipCrunch,Kix,-.046628643
DoubleDipCrunch,Trix,-.052642509
DoubleDipCrunch,Honeycomb,-.029598763
RiceChex,Muesli,-.049508519
RiceChex,OatSquares,-.026871817
RiceChex,FrostedMiniWheats,-.056712925
RiceChex,DoubleDipCrunch,-.025849508
RiceChex,RiceChex,3.9642344
RiceChex,Total,-.1002264
RiceChex,GreatGraines,-.030363437
RiceChex,SpoonSizeShdWt,-.068759479
RiceChex,100%Natural,-.051649608
RiceChex,Product19,-.03538911
RiceChex,NutriGrain,-.052333105
RiceChex,ShreddedWheat,-.026540069
RiceChex,GrapeNuts,-.053371888
RiceChex,Crispix,-.043217015
RiceChex,TotalRaisinBran,-.031410452
RiceChex,CracklinOatBran,-.039779514
RiceChex,BigBiscuitShdWt,-.032493938
RiceChex,OtmlRaisinCrisp,-.03092459
RiceChex,SpecialK,-.08842925
RiceChex,Triples,-.030699892
RiceChex,Mueslix,-.05957751
RiceChex,Basic4,-.050394364
RiceChex,RaisinNutBran,-.047327437
RiceChex,LowFatGranola,-.036887869
RiceChex,Cheerios,-.16282614
RiceChex,RaisinBran,-.03830193
RiceChex,CinnamonMiniBuns,-.024587208
RiceChex,Wheaties,-.045598097
RiceChex,RaisinBran,-.075152151
RiceChex,RiceKrispies,-.14068118
RiceChex,AppleCinn.Cheerios,-.0376596
RiceChex,Clusters,-.028812913
RiceChex,FrostedFlakes,-.11324703
RiceChex,CornPops,-.060286894
RiceChex,HoneyNutCheerios,-.083483577
RiceChex,MultiGrainCheerios,-.029469356
RiceChex,CornFlakes,-.1207326
RiceChex,GoldenGrahams,-.047263909
RiceChex,LuckyCharms,-.043833464
RiceChex,FrootLoops,-.049833212
RiceChex,CaptCrunch,-.024898959
RiceChex,FruityPebbles,-.031343397
RiceChex,Cinn.ToastCrunch,-.048619144
RiceChex,CocoaPus,-.052101351
RiceChex,Popeye,-.013951181
RiceChex,AppleJacks,-.035970259
RiceChex,Kix,-.046628643
RiceChex,Trix,-.052642509
RiceChex,Honeycomb,-.029598763
Total,Muesli,-.049508519
Total,OatSquares,-.026871817
Total,FrostedMiniWheats,-.056712925
Total,DoubleDipCrunch,-.025849508
Total,RiceChex,-.035598513
Total,Total,4.1466551
Total,GreatGraines,-.030363437
Total,SpoonSizeShdWt,-.068759479
Total,100%Natural,-.051649608
Total,Product19,-.03538911
Total,NutriGrain,-.052333105
Total,ShreddedWheat,-.026540069
Total,GrapeNuts,-.053371888
Total,Crispix,-.043217015
Total,TotalRaisinBran,-.031410452
Total,CracklinOatBran,-.039779514
Total,BigBiscuitShdWt,-.032493938
Total,OtmlRaisinCrisp,-.03092459
Total,SpecialK,-.08842925
Total,Triples,-.030699892
Total,Mueslix,-.05957751
Total,Basic4,-.050394364
Total,RaisinNutBran,-.047327437
Total,LowFatGranola,-.036887869
Total,Cheerios,-.16282614
Total,RaisinBran,-.03830193
Total,CinnamonMiniBuns,-.024587208
Total,Wheaties,-.045598097
Total,RaisinBran,-.075152151
Total,RiceKrispies,-.14068118
Total,AppleCinn.Cheerios,-.0376596
Total,Clusters,-.028812913
Total,FrostedFlakes,-.11324703
Total,CornPops,-.060286894
Total,HoneyNutCheerios,-.083483577
Total,MultiGrainCheerios,-.029469356
Total,CornFlakes,-.1207326
Total,GoldenGrahams,-.047263909
Total,LuckyCharms,-.043833464
Total,FrootLoops,-.049833212
Total,CaptCrunch,-.024898959
Total,FruityPebbles,-.031343397
Total,Cinn.ToastCrunch,-.048619144
Total,CocoaPus,-.052101351
Total,Popeye,-.013951181
Total,AppleJacks,-.035970259
Total,Kix,-.046628643
Total,Trix,-.052642509
Total,Honeycomb,-.029598763
GreatGraines,Muesli,-.049508519
GreatGraines,OatSquares,-.026871817
GreatGraines,FrostedMiniWheats,-.056712925
GreatGraines,DoubleDipCrunch,-.025849508
GreatGraines,RiceChex,-.035598513
GreatGraines,Total,-.1002264
GreatGraines,GreatGraines,3.3812587
GreatGraines,SpoonSizeShdWt,-.068759479
GreatGraines,100%Natural,-.051649608
GreatGraines,Product19,-.03538911
GreatGraines,NutriGrain,-.052333105
GreatGraines,ShreddedWheat,-.026540069
GreatGraines,GrapeNuts,-.053371888
GreatGraines,Crispix,-.043217015
GreatGraines,TotalRaisinBran,-.031410452
GreatGraines,CracklinOatBran,-.039779514
GreatGraines,BigBiscuitShdWt,-.032493938
GreatGraines,OtmlRaisinCrisp,-.03092459
GreatGraines,SpecialK,-.08842925
GreatGraines,Triples,-.030699892
GreatGraines,Mueslix,-.05957751
GreatGraines,Basic4,-.050394364
GreatGraines,RaisinNutBran,-.047327437
GreatGraines,LowFatGranola,-.036887869
GreatGraines,Cheerios,-.16282614
GreatGraines,RaisinBran,-.03830193
GreatGraines,CinnamonMiniBuns,-.024587208
GreatGraines,Wheaties,-.045598097
GreatGraines,RaisinBran,-.075152151
GreatGraines,RiceKrispies,-.14068118
GreatGraines,AppleCinn.Cheerios,-.0376596
GreatGraines,Clusters,-.028812913
GreatGraines,FrostedFlakes,-.11324703
GreatGraines,CornPops,-.060286894
GreatGraines,HoneyNutCheerios,-.083483577
GreatGraines,MultiGrainCheerios,-.029469356
GreatGraines,CornFlakes,-.1207326
GreatGraines,GoldenGrahams,-.047263909
GreatGraines,LuckyCharms,-.043833464
GreatGraines,FrootLoops,-.049833212
GreatGraines,CaptCrunch,-.024898959
GreatGraines,FruityPebbles,-.031343397
GreatGraines,Cinn.ToastCrunch,-.048619144
GreatGraines,CocoaPus,-.052101351
GreatGraines,Popeye,-.013951181
GreatGraines,AppleJacks,-.035970259
GreatGraines,Kix,-.046628643
GreatGraines,Trix,-.052642509
GreatGraines,Honeycomb,-.029598763
SpoonSizeShdWt,Muesli,-.049508519
SpoonSizeShdWt,OatSquares,-.026871817
SpoonSizeShdWt,FrostedMiniWheats,-.056712925
SpoonSizeShdWt,DoubleDipCrunch,-.025849508
SpoonSizeShdWt,RiceChex,-.035598513
SpoonSizeShdWt,Total,-.1002264
SpoonSizeShdWt,GreatGraines,-.030363437
SpoonSizeShdWt,SpoonSizeShdWt,3.2369847
SpoonSizeShdWt,100%Natural,-.051649608
SpoonSizeShdWt,Product19,-.03538911
SpoonSizeShdWt,NutriGrain,-.052333105
SpoonSizeShdWt,ShreddedWheat,-.026540069
SpoonSizeShdWt,GrapeNuts,-.053371888
SpoonSizeShdWt,Crispix,-.043217015
SpoonSizeShdWt,TotalRaisinBran,-.031410452
SpoonSizeShdWt,CracklinOatBran,-.039779514
SpoonSizeShdWt,BigBiscuitShdWt,-.032493938
SpoonSizeShdWt,OtmlRaisinCrisp,-.03092459
SpoonSizeShdWt,SpecialK,-.08842925
SpoonSizeShdWt,Triples,-.030699892
SpoonSizeShdWt,Mueslix,-.05957751
SpoonSizeShdWt,Basic4,-.050394364
SpoonSizeShdWt,RaisinNutBran,-.047327437
SpoonSizeShdWt,LowFatGranola,-.036887869
SpoonSizeShdWt,Cheerios,-.16282614
SpoonSizeShdWt,RaisinBran,-.03830193
SpoonSizeShdWt,CinnamonMiniBuns,-.024587208
SpoonSizeShdWt,Wheaties,-.045598097
SpoonSizeShdWt,RaisinBran,-.075152151
SpoonSizeShdWt,RiceKrispies,-.14068118
SpoonSizeShdWt,AppleCinn.Cheerios,-.0376596
SpoonSizeShdWt,Clusters,-.028812913
SpoonSizeShdWt,FrostedFlakes,-.11324703
SpoonSizeShdWt,CornPops,-.060286894
SpoonSizeShdWt,HoneyNutCheerios,-.083483577
SpoonSizeShdWt,MultiGrainCheerios,-.029469356
SpoonSizeShdWt,CornFlakes,-.1207326
SpoonSizeShdWt,GoldenGrahams,-.047263909
SpoonSizeShdWt,LuckyCharms,-.043833464
SpoonSizeShdWt,FrootLoops,-.049833212
SpoonSizeShdWt,CaptCrunch,-.024898959
SpoonSizeShdWt,FruityPebbles,-.031343397
SpoonSizeShdWt,Cinn.ToastCrunch,-.048619144
SpoonSizeShdWt,CocoaPus,-.052101351
SpoonSizeShdWt,Popeye,-.013951181
SpoonSizeShdWt,AppleJacks,-.035970259
SpoonSizeShdWt,Kix,-.046628643
SpoonSizeShdWt,Trix,-.052642509
SpoonSizeShdWt,Honeycomb,-.029598763
100%Natural,Muesli,-.049508519
100%Natural,OatSquares,-.026871817
100%Natural,FrostedMiniWheats,-.056712925
100%Natural,DoubleDipCrunch,-.025849508
100%Natural,RiceChex,-.035598513
100%Natural,Total,-.1002264
100%Natural,GreatGraines,-.030363437
100%Natural,SpoonSizeShdWt,-.068759479
100%Natural,100%Natural,2.5835345
100%Natural,Product19,-.03538911
100%Natural,NutriGrain,-.052333105
100%Natural,ShreddedWheat,-.026540069
100%Natural,GrapeNuts,-.053371888
100%Natural,Crispix,-.043217015
100%Natural,TotalRaisinBran,-.031410452
100%Natural,CracklinOatBran,-.039779514
100%Natural,BigBiscuitShdWt,-.032493938
100%Natural,OtmlRaisinCrisp,-.03092459
100%Natural,SpecialK,-.08842925
100%Natural,Triples,-.030699892
100%Natural,Mueslix,-.05957751
100%Natural,Basic4,-.050394364
100%Natural,RaisinNutBran,-.047327437
100%Natural,LowFatGranola,-.036887869
100%Natural,Cheerios,-.16282614
100%Natural,RaisinBran,-.03830193
100%Natural,CinnamonMiniBuns,-.024587208
100%Natural,Wheaties,-.045598097
100%Natural,RaisinBran,-.075152151
100%Natural,RiceKrispies,-.14068118
100%Natural,AppleCinn.Cheerios,-.0376596
100%Natural,Clusters,-.028812913
100%Natural,FrostedFlakes,-.11324703
100%Natural,CornPops,-.060286894
100%Natural,HoneyNutCheerios,-.083483577
100%Natural,MultiGrainCheerios,-.029469356
100%Natural,CornFlakes,-.1207326
100%Natural,GoldenGrahams,-.047263909
100%Natural,LuckyCharms,-.043833464
100%Natural,FrootLoops,-.049833212
100%Natural,CaptCrunch,-.024898959
100%Natural,FruityPebbles,-.031343397
100%Natural,Cinn.ToastCrunch,-.048619144
100%Natural,CocoaPus,-.052101351
100%Natural,Popeye,-.013951181
100%Natural,AppleJacks,-.035970259
100%Natural,Kix,-.046628643
100%Natural,Trix,-.052642509
100%Natural,Honeycomb,-.029598763
Product19,Muesli,-.049508519
Product19,OatSquares,-.026871817
Product19,FrostedMiniWheats,-.056712925
Product19,DoubleDipCrunch,-.025849508
Product19,RiceChex,-.035598513
Product19,Total,-.1002264
Product19,GreatGraines,-.030363437
Product19,SpoonSizeShdWt,-.068759479
Product19,100%Natural,-.051649608
Product19,Product19,3.9409153
Product19,NutriGrain,-.052333105
Product19,ShreddedWheat,-.026540069
Product19,GrapeNuts,-.053371888
Product19,Crispix,-.043217015
Product19,TotalRaisinBran,-.031410452
Product19,CracklinOatBran,-.039779514
Product19,BigBiscuitShdWt,-.032493938
Product19,OtmlRaisinCrisp,-.03092459
Product19,SpecialK,-.08842925
Product19,Triples,-.030699892
Product19,Mueslix,-.05957751
Product19,Basic4,-.050394364
Product19,RaisinNutBran,-.047327437
Product19,LowFatGranola,-.036887869
Product19,Cheerios,-.16282614
Product19,RaisinBran,-.03830193
Product19,CinnamonMiniBuns,-.024587208
Product19,Wheaties,-.045598097
Product19,RaisinBran,-.075152151
Product19,RiceKrispies,-.14068118
Product19,AppleCinn.Cheerios,-.0376596
Product19,Clusters,-.028812913
Product19,FrostedFlakes,-.11324703
Product19,CornPops,-.060286894
Product19,HoneyNutCheerios,-.083483577
Product19,MultiGrainCheerios,-.029469356
Product19,CornFlakes,-.1207326
Product19,GoldenGrahams,-.047263909
Product19,LuckyCharms,-.043833464
Product19,FrootLoops,-.049833212
Product19,CaptCrunch,-.024898959
Product19,FruityPebbles,-.031343397
Product19,Cinn.ToastCrunch,-.048619144
Product19,CocoaPus,-.052101351
Product19,Popeye,-.013951181
Product19,AppleJacks,-.035970259
Product19,Kix,-.046628643
Product19,Trix,-.052642509
Product19,Honeycomb,-.029598763
NutriGrain,Muesli,-.049508519
NutriGrain,OatSquares,-.026871817
NutriGrain,FrostedMiniWheats,-.056712925
NutriGrain,DoubleDipCrunch,-.025849508
NutriGrain,RiceChex,-.035598513
NutriGrain,Total,-.1002264
NutriGrain,GreatGraines,-.030363437
NutriGrain,SpoonSizeShdWt,-.068759479
NutriGrain,100%Natural,-.051649608
NutriGrain,Product19,-.03538911
NutriGrain,NutriGrain,3.3239963
NutriGrain,ShreddedWheat,-.026540069
NutriGrain,GrapeNuts,-.053371888
NutriGrain,Crispix,-.043217015
NutriGrain,TotalRaisinBran,-.031410452
NutriGrain,CracklinOatBran,-.039779514
NutriGrain,BigBiscuitShdWt,-.032493938
NutriGrain,OtmlRaisinCrisp,-.03092459
NutriGrain,SpecialK,-.08842925
NutriGrain,Triples,-.030699892
NutriGrain,Mueslix,-.05957751
NutriGrain,Basic4,-.050394364
NutriGrain,RaisinNutBran,-.047327437
NutriGrain,LowFatGranola,-.036887869
NutriGrain,Cheerios,-.16282614
NutriGrain,RaisinBran,-.03830193
NutriGrain,CinnamonMiniBuns,-.024587208
NutriGrain,Wheaties,-.045598097
NutriGrain,RaisinBran,-.075152151
NutriGrain,RiceKrispies,-.14068118
NutriGrain,AppleCinn.Cheerios,-.0376596
NutriGrain,Clusters,-.028812913
NutriGrain,FrostedFlakes,-.11324703
NutriGrain,CornPops,-.060286894
NutriGrain,HoneyNutCheerios,-.083483577
NutriGrain,MultiGrainCheerios,-.029469356
NutriGrain,CornFlakes,-.1207326
NutriGrain,GoldenGrahams,-.047263909
NutriGrain,LuckyCharms,-.043833464
NutriGrain,FrootLoops,-.049833212
NutriGrain,CaptCrunch,-.024898959
NutriGrain,FruityPebbles,-.031343397
NutriGrain,Cinn.ToastCrunch,-.048619144
NutriGrain,CocoaPus,-.052101351
NutriGrain,Popeye,-.013951181
NutriGrain,AppleJacks,-.035970259
NutriGrain,Kix,-.046628643
NutriGrain,Trix,-.052642509
NutriGrain,Honeycomb,-.029598763
ShreddedWheat,Muesli,-.049508519
ShreddedWheat,OatSquares,-.026871817
ShreddedWheat,FrostedMiniWheats,-.056712925
ShreddedWheat,DoubleDipCrunch,-.025849508
ShreddedWheat,RiceChex,-.035598513
ShreddedWheat,Total,-.1002264
ShreddedWheat,GreatGraines,-.030363437
ShreddedWheat,SpoonSizeShdWt,-.068759479
ShreddedWheat,100%Natural,-.051649608
ShreddedWheat,Product19,-.03538911
